Loan_ID,Gender,Married,Dependents,Education,Self_Employed,Age,Credit_Score,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Employment_Years,Debt_to_Income,Interest_Rate,Monthly_Payment,Loan_Status
LP000863,Male,No,2,Graduate,No,45,581,4350,2103,182,360,1,Urban,Home Purchase,0,0.47,5.03,980.35,N
LP000864,Male,No,3+,Not Graduate,No,32,558,2386,3049,106,360,1,Urban,Business,0,0.17,8.03,780.01,Y
LP000865,Male,No,3+,Graduate,No,37,546,4164,783,108,120,1,Urban,Home Purchase,6,0.46,7.49,1281.42,N
LP000866,Male,Yes,3+,Graduate,No,27,571,4938,725,122,120,1,Urban,Debt Consolidation,6,0.16,7.76,1464.77,Y
LP000867,Female,Yes,1,Not Graduate,Yes,21,694,3666,0,85,360,1,Rural,Debt Consolidation,16,0.26,9.32,703.59,Y
LP000868,Male,No,2,Graduate,No,52,661,3202,0,41,360,1,Rural,Education,7,,5.05,221.35,N
LP000869,Female,No,0,Graduate,No,26,645,5682,2462,67,360,0,Urban,Business,4,0.2,7.83,483.71,N
LP000870,Male,Yes,0,Not Graduate,No,21,782,2236,19475,44,360,1,Urban,Business,2,0.22,3.5,197.58,N
LP000871,Male,Yes,0,Graduate,Yes,36,643,11745,2875,169,360,1,Rural,Business,8,0.12,7.58,1190.94,Y
LP000872,,No,3+,Not Graduate,No,23,635,3083,836,292,180,1,Semiurban,Business,2,0.43,8.33,2846.42,Y
LP000873,Male,Yes,3+,Not Graduate,No,37,717,2544,0,62,360,1,Urban,Home Improvement,20,0.12,4.31,307.18,Y
LP000874,Male,Yes,3+,Graduate,No,21,737,7761,3116,130,360,1,Semiurban,Home Purchase,13,0.38,6.24,799.59,Y
LP000875,Female,No,1,Graduate,No,36,644,3897,2945,158,60,0,Rural,Education,6,0.24,5.07,2986.72,N
LP000876,Female,Yes,1,Graduate,,47,604,8938,2944,115,360,0,Rural,Home Improvement,1,,6.34,714.82,Y
LP000877,Male,No,0,Not Graduate,No,21,601,4486,1089,80,240,0,Urban,Business,10,0.1,8.85,712.08,N
LP000878,Female,No,0,Graduate,No,33,711,8748,11200,72,360,1,Urban,Home Purchase,1,0.34,7.15,486.29,Y
LP000879,Male,No,2,Not Graduate,No,22,790,8369,0,35,60,1,Urban,Home Purchase,13,0.12,5.94,675.67,Y
LP000880,Female,No,0,Graduate,No,49,751,5309,0,68,360,1,Urban,Education,2,0.41,6.3,420.9,Y
LP000881,Male,No,1,Graduate,No,33,714,3462,0,125,360,1,Rural,Medical,7,0.31,6.42,783.52,Y
LP000882,Male,No,3+,Not Graduate,No,22,681,3649,3428,105,180,1,Urban,Debt Consolidation,2,0.12,5.04,832.52,Y
LP000883,Male,Yes,0,Graduate,No,37,669,4249,703,187,360,1,Rural,Education,4,0.07,8.6,1451.14,Y
LP000884,Male,Yes,1,Graduate,No,33,500,4341,0,140,360,0,Semiurban,Home Improvement,6,0.24,12.6,1505.03,N
LP000885,Female,Yes,3+,Graduate,No,35,662,1821,1406,90,180,1,Urban,Debt Consolidation,9,0.2,6.62,789.95,N
LP000886,Male,Yes,1,Graduate,No,46,,3314,3935,42,360,0,Semiurban,Home Purchase,1,0.21,5.8,246.44,N
LP000887,Female,Yes,2,Graduate,No,32,763,3463,280,148,360,1,Urban,Medical,11,0.18,5.43,833.84,Y
LP000888,Female,Yes,0,Not Graduate,No,48,771,15471,0,196,360,1,Urban,Vehicle,12,0.47,4.97,1048.58,Y
LP000889,Female,Yes,0,Not Graduate,Yes,23,603,3641,3708,38,360,1,Rural,Home Purchase,4,0.14,6.48,239.69,Y
LP000890,Male,No,0,Not Graduate,No,27,767,1500,1859,267,360,1,Urban,Debt Consolidation,5,0.31,6.15,1626.64,Y
LP000891,Male,Yes,2,Graduate,No,31,751,3943,0,105,360,1,Rural,Debt Consolidation,8,0.17,5.15,573.33,Y
LP000892,Male,Yes,2,Graduate,No,34,601,10177,7155,90,360,0,Urban,Debt Consolidation,7,0.18,3.5,404.14,N
LP000893,Male,Yes,0,Not Graduate,No,25,787,3301,353,161,120,1,Rural,Home Improvement,10,0.08,5.59,1754.46,Y
LP000894,Male,Yes,1,Graduate,No,46,723,7613,744,164,180,1,Semiurban,Business,9,0.37,3.5,1172.41,Y
LP000895,Male,Yes,3+,Not Graduate,No,39,622,3089,2806,290,360,1,Urban,Business,4,0.07,8.39,2207.28,Y
LP000896,Male,Yes,0,Not Graduate,No,41,643,1500,2873,193,360,1,Semiurban,Education,7,0.23,6.98,1281.44,Y
LP000897,Female,No,0,Graduate,No,42,562,5069,0,103,360,,Rural,Home Purchase,6,0.09,8.11,763.69,Y
LP000898,Female,No,3+,Graduate,Yes,,636,7144,0,335,360,0,Semiurban,Debt Consolidation,10,0.31,7.79,2409.25,N
LP000899,Female,Yes,3+,Graduate,No,51,768,1500,195,68,360,0,Rural,Business,17,0.27,3.5,305.35,N
LP000900,Female,No,2,Graduate,No,59,739,9150,0,160,360,1,Semiurban,Home Improvement,13,0.28,5.76,934.73,Y
LP000901,Female,Yes,3+,Not Graduate,No,23,531,2647,961,102,360,1,Rural,Debt Consolidation,6,0.07,9.93,889.85,Y
LP000902,Male,Yes,,Graduate,No,39,615,5055,4886,110,360,1,Urban,Debt Consolidation,8,0.54,9.05,889.05,Y
LP000903,Female,Yes,3+,Graduate,No,52,598,18239,0,89,360,0,Semiurban,Home Improvement,6,0.36,8.79,702.71,Y
LP000904,Female,No,0,Not Graduate,No,41,606,2020,0,91,120,1,Rural,Home Improvement,7,0.16,9.33,1169.06,Y
LP000905,Female,Yes,0,Graduate,Yes,31,750,7567,0,106,360,1,Urban,Home Purchase,15,0.28,5.57,606.52,Y
LP000906,Female,Yes,1,Graduate,No,35,685,4237,1572,137,360,1,Semiurban,Debt Consolidation,0,0.08,8.34,,Y
LP000907,Female,Yes,0,Graduate,No,26,671,2731,0,79,180,1,Urban,Home Improvement,3,0.4,9.82,840.26,Y
LP000908,Female,No,2,Graduate,Yes,21,656,9392,3130,206,120,1,Semiurban,Debt Consolidation,7,0.4,5.95,2281.85,Y
LP000909,Male,No,0,Graduate,No,55,832,2467,2125,97,360,1,Urban,Home Purchase,12,0.42,3.5,435.57,Y
LP000910,Male,Yes,0,Graduate,No,32,652,6092,2384,62,360,1,Rural,Home Purchase,9,0.07,6.73,401.31,Y
LP000911,Female,Yes,0,Graduate,No,,758,6068,2608,107,360,1,Urban,Home Purchase,2,0.17,5.96,638.77,Y
LP000912,Female,Yes,2,Not Graduate,No,33,757,5907,0,254,180,0,Semiurban,Education,15,0.16,4.98,2005.97,N
LP000913,Male,Yes,0,Graduate,No,24,626,5940,0,79,120,1,Rural,Vehicle,8,0.22,7.33,930.75,Y
LP000914,Male,No,,Graduate,No,45,806,3573,4755,199,360,1,Urban,Home Improvement,3,0.1,4.28,982.46,Y
LP000915,Male,Yes,0,Not Graduate,No,30,637,3437,0,82,180,0,Urban,Home Purchase,3,0.21,9.25,843.94,N
LP000916,Male,No,3+,Not Graduate,No,,747,9197,3011,91,180,1,Urban,Business,10,0.17,5.55,745.96,Y
LP000917,Male,Yes,0,Graduate,No,36,723,2066,0,67,360,1,Rural,Debt Consolidation,7,0.38,5.55,382.52,Y
LP000918,Male,Yes,1,Graduate,No,43,679,5619,1828,94,240,0,Rural,Debt Consolidation,5,0.17,5.72,658.35,N
LP000919,Male,Yes,3+,Graduate,Yes,41,739,5974,1393,210,240,1,Urban,Home Purchase,9,0.19,3.5,1217.92,Y
LP000920,Female,Yes,1,Graduate,No,22,755,1500,1190,,60,0,Semiurban,Education,18,0.26,7.26,,Y
LP000921,Male,No,,Graduate,No,33,752,4854,1939,69,360,,Urban,Home Purchase,8,0.09,6.11,418.58,Y
LP000922,Male,Yes,0,Not Graduate,No,32,681,14030,1757,177,360,1,Semiurban,Education,13,0.18,3.86,830.8,Y
LP000923,Male,Yes,0,Graduate,No,49,,4730,0,64,240,1,Semiurban,Education,11,0.32,5.49,439.89,Y
LP000924,Male,No,0,Not Graduate,No,25,758,3570,1343,143,180,1,Rural,Home Improvement,8,0.09,3.82,1044.9,Y
LP000925,Male,Yes,3+,Graduate,No,36,637,9607,537,86,,1,Urban,Home Purchase,3,0.11,6.64,,Y
LP000926,Male,Yes,0,Graduate,No,35,741,10329,2284,212,,0,Urban,Home Purchase,,0.48,5.97,,Y
LP000927,Male,No,3+,Graduate,No,40,574,3419,1562,112,360,1,Urban,Education,,0.47,8.72,878.71,Y
LP000928,Male,Yes,1,Not Graduate,No,31,693,6330,0,60,180,1,Rural,Home Improvement,8,0.42,5.53,491.21,N
LP000929,Male,Yes,2,Not Graduate,No,22,666,4927,572,180,240,1,Rural,Education,9,0.16,6.46,1337.8,Y
LP000930,Female,No,1,Not Graduate,Yes,26,770,5771,2892,101,240,1,Semiurban,Debt Consolidation,5,0.15,5.75,709.1,Y
LP000931,Female,No,0,Graduate,No,39,696,3037,0,228,120,1,Urban,Business,0,0.31,6.13,2546.18,N
LP000932,Male,Yes,1,Graduate,No,21,582,8118,749,66,180,1,Semiurban,Debt Consolidation,10,0.18,7.27,603.23,Y
LP000933,Male,Yes,0,Not Graduate,No,23,504,28740,570,155,120,1,Rural,Medical,3,0.33,9.46,2002.27,Y
LP000934,Female,Yes,0,Graduate,No,32,714,6844,2402,74,360,0,Rural,Home Improvement,6,0.28,7.37,510.85,Y
LP000935,Male,Yes,0,Graduate,No,21,700,5215,1316,137,120,1,Rural,Education,2,0.38,6.48,1554.21,Y
LP000936,Male,Yes,,Graduate,No,47,703,5184,3182,67,360,1,Semiurban,Home Improvement,8,0.09,,321.03,Y
LP000937,Male,Yes,1,Graduate,No,29,774,7674,0,119,120,1,Semiurban,Home Improvement,8,0.14,5.98,1319.95,Y
LP000938,Female,Yes,0,Not Graduate,Yes,21,805,2960,1994,101,180,0,Urban,Home Improvement,13,0.37,3.5,722.03,N
LP000939,Male,No,2,Not Graduate,No,41,586,7379,4207,83,240,1,Rural,Debt Consolidation,15,0.29,7.74,680.88,Y
LP000940,Female,Yes,0,Graduate,No,45,719,4402,3515,67,120,1,Semiurban,Home Purchase,11,0.53,6.24,751.94,Y
LP000941,Male,Yes,2,Not Graduate,No,38,831,6021,5690,110,360,1,Semiurban,Medical,6,0.26,5.56,628.72,Y
LP000942,Female,Yes,0,Graduate,Yes,45,760,2496,1884,174,180,1,Urban,Home Improvement,4,0.23,6.11,1478.67,N
LP000943,Male,Yes,0,Not Graduate,Yes,50,578,5379,954,35,120,1,Rural,Medical,11,0.18,8.89,441.28,N
LP000944,Male,No,2,Graduate,Yes,27,649,3628,0,90,360,1,Semiurban,Home Purchase,17,0.36,3.95,427.08,Y
LP000945,Female,Yes,3+,Graduate,No,34,583,1763,0,110,360,0,Urban,Education,10,0.23,6.34,683.74,N
LP000946,Male,Yes,1,Graduate,No,31,571,2040,0,152,240,1,Semiurban,Home Improvement,9,0.28,7.83,1255.35,N
LP000947,Female,No,0,Graduate,No,26,651,3124,1011,98,360,1,Urban,Debt Consolidation,14,0.19,6.22,601.49,Y
LP000948,Male,Yes,0,Not Graduate,No,40,694,2422,291,300,360,1,Semiurban,Education,6,0.08,8.22,2247.48,Y
LP000949,Female,,3+,Graduate,No,52,,2835,0,164,360,1,Semiurban,Home Improvement,7,0.41,6.94,1084.5,Y
LP000950,Male,Yes,1,Graduate,No,46,760,1856,4909,146,120,0,Semiurban,Business,15,0.14,4.85,1537.87,Y
LP000951,Female,Yes,1,Graduate,No,21,545,2745,5679,49,240,1,Urban,Debt Consolidation,10,0.26,6.92,377.55,N
LP000952,Male,Yes,1,Graduate,Yes,35,747,4682,3161,31,360,1,Rural,Home Improvement,3,0.6,4.46,156.34,Y
LP000953,Male,Yes,0,Graduate,Yes,21,767,8035,2200,44,360,1,Semiurban,Debt Consolidation,0,0.29,5.54,,Y
LP000954,Male,No,3+,Graduate,Yes,26,724,5941,7692,99,360,1,Urban,Home Improvement,5,0.28,6.19,605.7,Y
LP000955,Male,No,2,Graduate,No,57,691,1613,1620,83,180,,Rural,Home Purchase,,0.23,7.56,772.25,Y
LP000956,Male,Yes,0,Not Graduate,No,65,605,5483,633,173,360,1,Urban,Vehicle,10,0.17,7.47,1206.09,Y
LP000957,Male,Yes,1,Graduate,No,,,4423,997,147,360,0,Rural,Education,8,0.36,10.12,1303.08,N
LP000958,Male,Yes,2,Not Graduate,Yes,41,768,5372,4867,133,180,0,Rural,Debt Consolidation,15,0.12,5.71,1101.6,N
LP000959,Female,Yes,0,Graduate,No,41,685,5489,0,,360,1,Rural,Debt Consolidation,8,0.41,4.18,,N
LP000960,Male,No,1,Graduate,No,44,716,8694,16700,151,360,1,Semiurban,Business,23,0.24,5.09,818.93,Y
LP000961,Female,No,0,Graduate,No,31,642,4703,2161,82,240,1,Rural,Home Purchase,11,0.35,4.43,515.68,Y
LP000962,Male,Yes,1,Graduate,No,32,680,15072,1820,45,360,1,Semiurban,Education,2,0.27,6.38,280.89,N
LP000963,Male,Yes,0,Graduate,No,31,544,3959,0,203,240,1,Semiurban,Debt Consolidation,10,0.28,8.83,1804.31,N
LP000964,Female,Yes,0,Graduate,No,30,633,7846,3770,38,240,0,Urban,Debt Consolidation,,0.57,9.09,344.1,N
LP000965,Male,No,1,Graduate,No,49,741,4431,1041,106,360,1,Rural,Home Purchase,3,0.22,5.16,579.44,Y
LP000966,Male,Yes,1,Graduate,No,37,752,2887,2071,134,360,1,Urban,Vehicle,8,0.08,,1017.08,Y
LP000967,Female,Yes,3+,Graduate,No,27,625,6010,707,165,180,1,Semiurban,Education,15,0.13,8.37,1612.27,Y
LP000968,,Yes,1,Not Graduate,No,34,565,4514,0,60,120,0,Semiurban,Home Purchase,10,0.22,7.64,716.6,Y
LP000969,Male,Yes,0,Not Graduate,No,25,,9769,0,,60,,Semiurban,Debt Consolidation,5,0.23,5.38,,N
LP000970,Female,Yes,2,Not Graduate,Yes,,636,5033,1024,43,360,1,Rural,Medical,21,0.24,7.2,291.88,Y
LP000971,Female,Yes,3+,Not Graduate,No,34,637,5582,0,193,120,1,Urban,Home Improvement,11,0.24,5.49,2093.6,Y
LP000972,Male,Yes,3+,Graduate,No,44,,3196,1710,83,360,1,Urban,Medical,4,0.1,7.78,596.34,Y
LP000973,Male,Yes,0,Not Graduate,No,45,654,2584,1726,129,360,0,Rural,Medical,7,0.2,6.75,836.69,N
LP000974,Male,Yes,0,Graduate,No,25,711,5288,0,96,180,0,Urban,Home Purchase,20,0.31,6.29,825.22,Y
LP000975,Female,Yes,0,Graduate,No,39,604,2576,0,196,120,1,Rural,Home Improvement,13,0.22,7.4,2316.34,N
LP000976,Male,Yes,,Graduate,No,21,644,5305,0,39,120,1,Urban,Home Purchase,0,0.11,7.38,460.5,N
LP000977,Male,Yes,1,Graduate,No,40,717,6010,790,159,60,1,Urban,Education,12,0.45,3.89,2920.34,Y
LP000978,Female,Yes,3+,Graduate,No,39,826,3916,1788,405,360,1,Urban,Home Purchase,16,0.57,4.42,2032.87,N
LP000979,Female,Yes,1,Graduate,No,33,597,3407,0,169,360,0,Rural,Business,4,0.23,7.8,1216.58,N
LP000980,Male,Yes,2,Not Graduate,No,26,605,4889,0,137,360,1,Semiurban,Debt Consolidation,1,0.14,9.42,1143.98,Y
LP000981,Male,No,3+,Not Graduate,No,21,729,7582,1584,121,120,0,Semiurban,Home Purchase,5,0.18,5.95,1340.31,Y
LP000982,Male,Yes,0,Graduate,No,42,765,6099,1545,55,360,1,Rural,Business,3,0.2,3.5,246.97,N
LP000983,Male,Yes,1,Not Graduate,No,21,701,2387,0,65,60,0,Rural,Debt Consolidation,4,0.21,7.1,1290.15,Y
LP000984,Male,Yes,,Graduate,No,33,715,8506,2022,125,180,,Semiurban,Medical,5,0.17,4.88,980.7,Y
LP000985,Female,Yes,0,Graduate,No,35,627,11857,0,77,240,1,Urban,Vehicle,16,0.3,6.22,561.47,Y
LP000986,Male,No,0,Not Graduate,No,25,622,3091,801,304,360,1,Urban,Business,0,0.6,7.58,2142.29,N
LP000987,Male,Yes,,Graduate,No,33,695,6246,0,180,120,1,Rural,Home Purchase,11,0.19,6.48,2042.03,Y
LP000988,Male,Yes,3+,Graduate,No,44,765,9143,0,91,360,0,Rural,Home Improvement,7,0.06,5.77,532.21,N
LP000989,Female,Yes,2,Not Graduate,No,32,769,2844,1204,96,240,1,Semiurban,Home Purchase,11,0.47,8.09,808.37,Y
LP000990,Female,Yes,1,Graduate,No,27,552,3305,1270,141,180,1,Urban,Home Purchase,3,0.23,8.93,1424.25,Y
LP000991,Male,Yes,0,Not Graduate,Yes,35,615,10287,218,152,360,1,Urban,Medical,17,0.15,7.31,1043.1,N
LP000992,Male,No,1,Graduate,Yes,34,760,6262,1103,423,,1,Semiurban,Home Purchase,2,0.15,5.64,,Y
LP000993,Male,Yes,3+,Graduate,Yes,39,750,6908,1121,238,240,1,Urban,Debt Consolidation,3,0.2,4.71,1532.82,Y
LP000994,Female,Yes,2,Graduate,No,44,703,2588,664,189,240,1,Rural,Education,12,0.25,5.66,1317.25,Y
LP000995,Male,Yes,0,Not Graduate,No,52,820,6694,969,67,360,0,Urban,Business,0,0.45,4.35,333.53,Y
LP000996,Female,Yes,0,Not Graduate,No,41,585,3738,0,92,360,1,Semiurban,Debt Consolidation,14,0.66,9.2,753.53,Y
LP000997,Male,No,0,Not Graduate,No,21,730,5510,1223,120,360,1,Urban,Debt Consolidation,8,0.25,4.65,618.76,Y
LP000998,Female,Yes,0,Not Graduate,No,31,589,4635,2469,133,120,1,Urban,Vehicle,12,0.17,7.76,1596.84,N
LP000999,Male,Yes,0,Not Graduate,No,31,717,6394,1175,152,180,0,Urban,Medical,7,0.39,3.73,1103.87,N
LP001000,Male,No,2,Graduate,Yes,39,666,11515,0,88,360,1,Semiurban,Home Purchase,0,0.09,9.58,745.09,Y
LP001001,Male,No,0,Graduate,No,40,709,8115,6328,127,360,1,Semiurban,Vehicle,2,0.28,5.14,692.67,Y
LP001002,Female,No,0,Graduate,No,42,798,2952,3186,57,360,,Urban,Home Purchase,8,0.2,7.28,390.0,N
LP001003,Female,Yes,1,Graduate,No,28,761,4172,2282,33,60,1,Rural,Home Purchase,16,0.14,4.13,609.68,Y
LP001004,Male,No,3+,Graduate,No,31,624,5028,0,47,360,1,Rural,Home Improvement,15,0.21,7.65,333.47,N
LP001005,Male,Yes,3+,Not Graduate,No,21,772,7023,0,81,360,1,Rural,Debt Consolidation,10,0.36,4.61,415.73,Y
LP001006,Female,Yes,0,Graduate,Yes,22,728,4082,0,233,360,,Semiurban,Debt Consolidation,8,0.25,3.5,1046.27,N
LP001007,Male,Yes,2,Not Graduate,No,42,624,5735,0,77,360,1,Semiurban,Home Purchase,8,0.18,9.42,642.97,Y
LP001008,Female,Yes,1,Not Graduate,No,39,639,9287,0,54,180,1,Semiurban,Home Improvement,7,0.21,6.51,470.69,Y
LP001009,Male,No,0,Graduate,No,41,633,13492,1013,169,180,0,Semiurban,Home Improvement,4,0.15,5.84,1411.55,N
LP001010,Female,No,1,Graduate,No,22,680,16611,2694,66,240,0,Rural,Home Improvement,10,0.26,6.58,495.19,Y
LP001011,,No,1,Graduate,No,26,695,4526,2344,182,180,1,Urban,Business,0,0.38,6.33,1568.46,Y
LP001012,Male,Yes,0,Graduate,No,41,622,9120,0,120,360,1,Semiurban,Home Improvement,9,,9.24,986.34,N
LP001013,Female,Yes,3+,Graduate,No,38,563,2322,2298,93,360,1,Rural,Debt Consolidation,15,0.25,6.81,606.91,Y
LP001014,Female,No,2,Graduate,,26,664,2761,0,88,360,1,Urban,Debt Consolidation,8,0.2,,532.71,Y
LP001015,Male,No,1,Graduate,No,31,786,8186,0,261,360,1,Rural,Medical,3,0.37,3.5,1172.01,Y
LP001016,Female,No,2,Graduate,No,38,712,3674,828,76,120,1,Semiurban,Education,5,0.26,3.87,764.78,Y
LP001017,Male,Yes,3+,Not Graduate,Yes,23,714,12498,0,95,360,1,Rural,Home Improvement,3,0.28,5.56,542.98,Y
LP001018,Male,Yes,1,Not Graduate,No,44,804,16300,1762,125,180,1,Rural,Vehicle,9,0.08,7.15,1134.04,Y
LP001019,Male,Yes,1,Graduate,No,30,604,15487,0,258,360,1,Rural,Debt Consolidation,14,0.32,8.14,1918.35,Y
LP001020,Male,No,3+,Graduate,Yes,42,731,6287,0,70,360,1,Rural,Home Purchase,9,0.49,6.26,431.46,Y
LP001021,Male,,2,Graduate,No,46,623,2382,0,130,360,1,Urban,Business,4,0.12,7.64,921.47,Y
LP001022,Female,No,1,Not Graduate,Yes,30,782,5634,0,99,240,1,Semiurban,Home Improvement,0,0.51,4.92,648.99,Y
LP001023,Male,No,0,Graduate,No,42,684,6240,0,210,360,1,Semiurban,Home Improvement,,0.31,7.49,1466.91,N
LP001024,Male,Yes,0,Not Graduate,No,23,645,3750,0,92,360,1,Urban,Home Improvement,7,0.27,7.39,636.36,N
LP001025,Male,Yes,2,Graduate,No,47,579,6360,2269,128,360,1,Semiurban,Home Purchase,9,0.47,9.8,1104.42,Y
LP001026,Female,Yes,0,Not Graduate,No,38,683,4080,0,132,120,1,Rural,Home Purchase,2,0.17,6.04,1468.12,Y
LP001027,Female,No,0,Graduate,Yes,39,637,1963,0,86,360,1,Semiurban,Debt Consolidation,13,0.16,7.65,610.18,Y
LP001028,,Yes,2,Graduate,No,43,621,6707,0,145,60,1,Rural,Home Purchase,3,0.11,7.33,2893.8,Y
LP001029,Female,Yes,0,Graduate,No,38,615,2644,1182,116,360,1,Rural,Education,9,0.35,6.21,,N
LP001030,Male,Yes,0,Not Graduate,No,44,679,4405,0,76,60,1,Urban,Debt Consolidation,4,0.16,7.29,1515.31,Y
LP001031,Male,Yes,2,Not Graduate,No,29,581,2159,2007,204,240,1,Urban,Debt Consolidation,5,0.21,8.01,1707.61,Y
LP001032,Female,Yes,3+,Graduate,Yes,33,771,4237,1387,,360,1,Semiurban,Home Purchase,0,0.2,7.01,,Y
LP001033,Male,Yes,1,Graduate,No,,659,8815,0,212,360,1,Urban,Home Purchase,4,0.3,7.36,1462.06,Y
LP001034,Male,Yes,3+,Graduate,No,38,672,2156,1455,98,360,0,Semiurban,Debt Consolidation,5,0.39,5.87,579.39,N
LP001035,Female,No,0,Graduate,No,29,634,6038,3629,38,240,1,Semiurban,Home Purchase,0,0.36,8.38,326.89,Y
LP001036,Male,Yes,1,Graduate,Yes,39,850,4644,1815,173,240,1,Urban,Education,7,0.21,4.14,1061.15,Y
LP001037,Male,Yes,2,Graduate,No,22,689,4607,0,186,360,0,Urban,Business,11,0.35,7.09,1248.73,N
LP001038,Male,Yes,0,Graduate,No,22,702,3099,0,83,,1,Semiurban,Home Purchase,15,0.14,3.5,,Y
LP001039,Female,Yes,2,Graduate,No,39,646,3901,836,71,180,0,Rural,Home Purchase,6,0.44,8.3,690.87,N
LP001040,,Yes,3+,Not Graduate,No,21,565,6098,0,126,360,0,Urban,Home Purchase,9,0.12,8.76,992.14,N
LP001041,Male,Yes,2,Graduate,Yes,41,578,1500,0,138,240,1,Urban,Education,15,,7.04,1073.23,Y
LP001042,Male,Yes,0,Graduate,Yes,29,667,9268,0,167,60,1,Urban,Home Purchase,10,0.31,8.68,3440.77,Y
LP001043,Male,Yes,1,Graduate,No,57,695,12686,6486,113,60,1,Urban,Debt Consolidation,8,0.16,5.49,2157.91,Y
LP001044,Male,Yes,0,Graduate,Yes,37,664,1831,4866,124,180,1,Urban,Business,7,0.59,7.22,1129.85,Y
LP001045,Male,Yes,1,Graduate,No,37,704,9850,0,230,360,1,Semiurban,Business,11,0.23,4.43,1155.83,Y
LP001046,Female,No,2,Not Graduate,No,39,630,12516,9451,211,360,1,Semiurban,Home Purchase,13,0.5,6.71,1362.94,Y
LP001047,Male,Yes,3+,Graduate,No,52,687,10375,2154,80,360,0,Semiurban,Education,,0.09,7.05,534.93,Y
LP001048,Male,,0,Graduate,No,21,762,8032,0,123,360,1,Urban,Business,10,0.39,5.77,719.36,Y
LP001049,Female,No,1,Not Graduate,No,33,711,7201,2939,151,360,1,Rural,Education,8,0.1,8.01,1109.04,N
LP001050,Female,No,3+,Graduate,No,37,663,3049,0,76,360,1,Rural,Debt Consolidation,5,0.5,3.5,,N
LP001051,Female,Yes,0,Not Graduate,Yes,30,791,8080,2852,106,360,1,Urban,Home Improvement,0,0.22,3.72,489.1,Y
LP001052,Female,Yes,1,Graduate,No,44,745,3317,3623,172,120,1,Rural,Home Improvement,1,0.18,4.31,1766.87,Y
LP001053,Male,Yes,0,Graduate,Yes,39,683,5572,2807,117,120,1,Urban,Vehicle,13,0.32,5.66,1279.05,Y
LP001054,Male,,1,Graduate,No,51,643,11299,6369,105,180,0,Rural,Business,4,0.31,6.43,910.63,Y
LP001055,Female,Yes,2,Not Graduate,No,38,742,4493,6049,82,180,1,Urban,Home Purchase,0,0.18,7.88,777.96,Y
LP001056,Female,Yes,2,Graduate,No,34,667,8270,3073,138,360,1,Urban,Home Purchase,5,0.13,4.54,702.51,Y
LP001057,Female,Yes,1,Not Graduate,No,33,666,17815,0,130,360,1,Rural,Debt Consolidation,9,0.39,8.34,984.88,Y
LP001058,Female,Yes,0,Not Graduate,No,29,685,7462,1351,93,120,0,Rural,Debt Consolidation,6,0.24,5.32,1001.02,N
LP001059,Female,Yes,1,Graduate,No,23,690,2676,12914,69,360,0,Semiurban,Education,11,0.12,7.1,463.7,N
LP001060,Male,Yes,1,Graduate,No,29,,5623,2273,67,360,1,Urban,Home Improvement,0,0.31,7.31,459.79,Y
LP001061,Male,Yes,3+,Graduate,No,36,773,14079,2925,51,120,1,Urban,Education,11,0.15,7.03,592.94,Y
LP001062,Male,Yes,0,Not Graduate,No,21,580,2784,0,76,360,0,Semiurban,Debt Consolidation,14,0.29,7.88,551.32,N
LP001063,Male,Yes,3+,Graduate,No,38,563,2117,1796,75,360,1,Urban,Debt Consolidation,1,0.21,7.25,511.63,Y
LP001064,Male,Yes,0,Not Graduate,No,36,564,5079,0,61,180,0,Urban,Home Purchase,4,0.48,8.77,610.38,N
LP001065,Male,No,0,Graduate,No,21,698,7983,2606,60,180,1,Rural,Home Improvement,10,0.14,4.77,467.32,Y
LP001066,Female,Yes,0,Graduate,No,29,591,5278,933,69,360,1,Urban,Debt Consolidation,12,0.1,11.28,671.74,Y
LP001067,Female,Yes,2,Graduate,,42,788,2173,1927,107,120,1,Rural,Home Purchase,3,0.2,3.5,1058.08,N
LP001068,Male,Yes,1,Graduate,No,49,626,2723,1295,124,180,1,Semiurban,Education,7,0.49,7.07,1119.41,N
LP001069,Female,Yes,0,Not Graduate,,25,735,15360,1304,141,240,0,Rural,Debt Consolidation,6,,5.68,984.31,Y
LP001070,Male,Yes,1,Graduate,No,32,677,1732,1136,88,180,1,Semiurban,Education,10,0.2,6.65,773.85,Y
LP001071,Male,Yes,0,Graduate,No,21,506,7394,2215,,360,0,Urban,Debt Consolidation,16,0.22,8.66,,N
LP001072,Male,Yes,0,Graduate,No,32,641,10705,0,177,360,1,Rural,Education,11,0.33,5.33,986.19,Y
LP001073,Male,Yes,0,Not Graduate,Yes,61,643,5221,0,116,240,0,Urban,Home Purchase,1,0.54,,869.65,N
LP001074,Male,No,0,Graduate,No,40,681,6798,0,61,180,1,Semiurban,Home Purchase,7,0.12,6.86,543.52,Y
LP001075,Male,No,0,Graduate,No,32,673,5225,2532,100,120,1,Urban,Debt Consolidation,2,0.26,,1193.29,N
LP001076,Male,No,0,Graduate,No,34,638,3811,0,115,120,0,Rural,Debt Consolidation,3,0.34,6.03,1278.47,N
LP001077,Female,Yes,2,Graduate,No,42,644,15854,0,78,360,1,Rural,Home Purchase,7,0.32,5.75,455.19,Y
