Loan_ID,Gender,Married,Dependents,Education,Self_Employed,Age,Credit_Score,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Employment_Years,Debt_to_Income,Interest_Rate,Monthly_Payment,Loan_Status
LP00855,Male,Yes,1,Graduate,No,51,,3071,3071,700,360,1,Urban,Vehicle,3,36.15,4.25,3443.58,Y
LP00856,Female,Yes,1,Graduate,No,52,794,7608,3277,700,120,1,Semiurban,Medical,8,24.87,6.66,8005.46,Y
LP00857,Male,Yes,0,Not Graduate,No,45,729,8662,2366,700,180,1,Semiurban,Business,15,36.91,5.79,5827.87,Y
LP00858,Female,Yes,1,Not Graduate,No,47,783,6886,2996,700,120,1,Urban,Medical,5,15.99,6.36,7898.59,Y
LP00859,Male,Yes,0,Graduate,No,30,706,6161,1472,700,180,1,Urban,Business,5,14.81,6.34,6036.35,Y
LP00860,Male,Yes,0,Graduate,No,35,703,7136,821,700,360,1,Semiurban,Education,9,13.28,6.7,4516.95,Y
LP00861,Male,Yes,0,Graduate,Yes,43,764,6746,2101,700,240,1,Urban,Education,5,30.75,9.13,6356.73,Y
LP00862,Female,No,2,Graduate,Yes,26,783,5328,2347,700,180,0,Urban,Education,5,27.02,9.95,7500.84,Y
LP00863,Female,Yes,2,Graduate,No,32,733,9289,2911,700,180,1,Rural,Education,7,10.8,5.57,5745.62,Y
LP00864,Male,No,2,Not Graduate,No,42,660,12160,3726,700,360,1,Rural,Home Purchase,11,5,6.09,4237.44,Y
LP00865,Male,Yes,1,Graduate,No,31,650,,4984,700,180,1,Urban,Home Improvement,0,21.64,4.36,5305.0,Y
LP00866,Female,Yes,3+,Graduate,No,33,758,5927,2286,700,120,1,Semiurban,Business,0,12.75,7.15,8181.81,Y
LP00867,Male,No,2,Graduate,No,41,650,9156,112,700,180,1,Semiurban,Debt Consolidation,5,32.36,8.26,6795.06,Y
LP00868,Male,Yes,2,Graduate,Yes,48,733,10213,1943,700,180,1,Urban,Education,9,29.18,7.62,6536.91,Y
LP00869,Female,No,1,Not Graduate,Yes,33,735,4678,1882,700,120,0,Semiurban,Debt Consolidation,14,11.61,5.02,7431.43,Y
LP00870,Female,Yes,1,Not Graduate,No,28,746,5749,3163,700,120,1,Urban,Debt Consolidation,7,30.78,7.43,8283.57,Y
LP00871,Male,,2,Graduate,No,38,769,10798,0,700,180,1,Semiurban,Medical,0,26.71,6.4,6059.34,Y
LP00872,Female,Yes,2,Graduate,Yes,40,723,8320,404,,240,1,Urban,Vehicle,8,18.97,5.74,4910.59,Y
LP00873,Male,Yes,3+,Graduate,No,44,735,6267,4184,700,180,1,Rural,Education,8,18.49,5.39,5678.81,Y
LP00874,Male,Yes,2,Graduate,No,41,781,8804,1202,700,240,1,Urban,Medical,8,14.45,8.15,5920.6,Y
LP00875,Male,Yes,3+,Graduate,No,34,745,8486,0,,360,0,Semiurban,Education,8,25.36,7.85,5063.34,Y
LP00876,Male,Yes,2,Not Graduate,No,49,742,10618,174,700,240,1,Urban,Education,0,17.4,5.56,4838.96,Y
LP00877,Female,Yes,2,Graduate,No,45,753,4456,,700,360,0,Urban,Business,10,13.15,7.06,4685.36,Y
LP00878,Male,No,1,Graduate,No,21,704,9229,2239,700,120,1,Urban,Vehicle,3,14.76,6.61,7987.59,Y
LP00879,Male,No,1,Graduate,Yes,34,780,8233,1124,700,240,1,Semiurban,Education,2,21.84,6.99,5422.89,Y
LP00880,Male,Yes,3+,Graduate,Yes,42,710,8928,27,700,240,1,Urban,Home Improvement,10,27.85,7.11,5473.41,Y
LP00881,Male,No,1,Graduate,No,35,736,5301,2146,700,120,1,Semiurban,Medical,7,7.15,5.99,7767.92,Y
LP00882,Male,Yes,1,Graduate,No,42,700,13016,2224,700,360,1,Urban,Business,5,26.27,7.09,4699.5,Y
LP00883,Female,Yes,,Graduate,No,30,707,5307,636,700,360,0,Rural,Vehicle,4,30.79,5.2,3843.78,Y
LP00884,Female,No,1,Graduate,No,44,751,8640,0,700,180,1,Urban,Home Improvement,7,27.79,4.88,5491.9,Y
LP00885,Male,Yes,0,Graduate,Yes,28,773,8693,451,700,180,1,Rural,Education,10,35.39,9.08,7133.22,Y
LP00886,Male,Yes,2,Not Graduate,No,39,825,5853,0,700,120,1,Urban,Home Purchase,12,17.13,4.87,7380.19,Y
LP00887,Female,Yes,1,Graduate,No,23,742,6046,3279,700,60,1,Semiurban,Vehicle,17,37.12,7.42,,N
LP00888,Male,No,3+,Graduate,No,34,756,7843,1385,700,120,1,Semiurban,Medical,6,35.83,4.97,7414.33,Y
LP00889,Female,Yes,1,Graduate,No,39,761,4493,1703,700,360,1,Semiurban,Medical,8,26.73,8.51,5387.36,Y
LP00890,Male,Yes,0,Graduate,No,49,743,6652,2772,700,120,1,Urban,Business,10,28.11,3.46,6908.9,Y
LP00891,Female,No,2,Graduate,No,49,739,8492,3318,700,180,1,Rural,Vehicle,17,27.71,5.84,5846.66,Y
LP00892,Female,No,0,Graduate,No,47,736,8712,698,700,180,1,Urban,Business,17,23.55,6.47,6086.21,Y
LP00893,Female,Yes,1,Graduate,Yes,33,727,12025,1956,700,360,1,Urban,Home Purchase,6,27.36,7.05,4680.65,Y
LP00894,Male,No,0,Graduate,No,27,781,9052,2218,700,,1,Rural,Vehicle,9,17.44,,6608.99,Y
LP00895,Male,No,2,Graduate,No,31,811,6461,855,700,360,1,Rural,Vehicle,,16.52,5.96,4178.87,Y
LP00896,Female,Yes,0,Graduate,Yes,35,740,9723,2236,700,120,1,Urban,Medical,6,,8.72,8761.58,Y
LP00897,Female,Yes,1,Graduate,No,24,688,9553,5116,700,120,1,Semiurban,Vehicle,6,25.99,5.81,7704.81,Y
LP00898,Male,Yes,1,Graduate,Yes,40,697,11164,663,700,240,1,Semiurban,Debt Consolidation,9,15.83,5.79,4930.58,Y
LP00899,Male,No,0,Not Graduate,Yes,31,745,4621,1722,700,180,1,Urban,Home Improvement,8,43.35,7.38,6441.44,Y
LP00900,Male,No,3+,Graduate,No,51,690,8299,0,700,180,1,Urban,Debt Consolidation,2,28.89,5.92,5876.79,Y
LP00901,Male,Yes,0,Graduate,No,35,799,4940,4001,700,240,1,Semiurban,Education,6,25.02,8.12,,Y
LP00902,Female,Yes,2,Not Graduate,No,44,765,6542,1294,,180,1,Urban,Education,5,18.99,6.04,5922.14,Y
LP00903,Female,Yes,0,Not Graduate,No,42,731,9036,3696,700,240,1,Urban,Home Improvement,10,26.64,8.32,5995.25,Y
LP00904,Male,Yes,2,Graduate,No,52,771,7759,4042,700,240,1,Semiurban,Medical,7,27.23,7.2,5511.45,Y
LP00905,Male,Yes,1,Graduate,No,34,731,11796,3142,700,360,,Semiurban,Medical,14,28.84,7.5,4894.5,Y
LP00906,Female,No,0,Graduate,No,44,,7174,3284,700,240,1,Urban,Education,3,28.5,5.15,4677.89,Y
LP00907,Male,Yes,2,Graduate,No,50,779,4851,2389,700,360,1,Semiurban,Business,3,21.91,9.22,5743.52,Y
LP00908,Male,Yes,3+,Graduate,No,37,780,,2825,700,120,1,Semiurban,Medical,10,8.36,4.15,7137.17,Y
LP00909,Male,No,3+,Not Graduate,No,46,777,11616,3319,700,120,1,Urban,Education,8,27.16,8.66,8739.01,Y
LP00910,Female,No,2,Graduate,Yes,32,850,4511,0,700,120,0,Rural,Vehicle,17,13.16,5.67,7655.94,Y
LP00911,Male,,1,Not Graduate,No,27,767,9009,1651,700,360,1,Urban,Business,8,22.94,5.14,3817.87,Y
LP00912,Male,Yes,1,Graduate,No,35,797,6853,195,700,360,0,Urban,Home Improvement,5,18.19,7.9,5087.64,Y
LP00913,Female,No,1,Graduate,Yes,31,715,4267,3385,700,240,1,Semiurban,Debt Consolidation,8,21.19,8.2,5942.51,Y
LP00914,Male,Yes,1,Graduate,No,39,769,5312,1759,700,180,1,Urban,Education,0,31.03,7.22,6378.21,Y
LP00915,Female,Yes,1,Graduate,No,32,703,7863,1690,700,120,1,Urban,Education,6,14.83,3.49,6918.73,N
LP00916,Female,Yes,0,Graduate,No,34,743,7594,2478,,180,1,Semiurban,Vehicle,8,23.79,4.39,5315.68,Y
LP00917,Female,No,1,Graduate,No,31,734,4926,1390,700,180,1,Semiurban,Vehicle,14,17.22,8.03,6701.69,Y
LP00918,Male,No,0,Graduate,No,52,718,13580,0,700,180,1,Urban,Business,8,14.05,5.25,5627.14,Y
LP00919,Male,No,1,Graduate,No,35,787,7893,1945,700,360,1,Rural,Medical,13,16.12,5.96,4178.87,N
LP00920,Male,No,1,Graduate,No,36,740,4532,2887,700,360,1,Semiurban,Medical,6,16.84,5.98,4187.86,Y
LP00921,Male,No,0,Graduate,No,38,713,8331,2183,,360,1,Rural,Business,8,22.09,7.29,4794.24,Y
LP00922,Female,No,1,Graduate,Yes,32,676,4247,0,700,180,1,Urban,Home Purchase,7,25.68,6.0,5907.0,Y
LP00923,Male,Yes,2,Graduate,No,42,748,6937,856,700,180,1,Rural,Home Purchase,6,17.43,5.06,5557.46,Y
LP00924,Male,Yes,1,Graduate,Yes,43,650,9132,190,700,360,1,Semiurban,Home Purchase,11,30.63,7.22,4761.0,Y
LP00925,Female,Yes,0,Not Graduate,No,43,656,12446,1254,700,120,1,Urban,Home Purchase,10,13.87,6.47,7937.68,Y
LP00926,Male,No,,Graduate,No,45,677,5307,314,700,360,1,Urban,Medical,5,19.17,7.02,4666.52,Y
LP00927,Male,Yes,3+,Graduate,No,41,687,8224,2377,700,240,1,Rural,Home Improvement,5,35.53,6.66,5285.16,Y
LP00928,Female,No,1,Graduate,No,38,708,6906,2996,700,240,1,Semiurban,Business,17,18.38,7.88,5802.91,Y
LP00929,Male,No,1,Not Graduate,No,46,688,7271,1189,700,60,1,Urban,Debt Consolidation,16,21.0,7.82,14133.25,Y
LP00930,Male,No,1,Graduate,,23,727,8406,451,700,240,1,Semiurban,Education,11,27.17,3.99,,Y
LP00931,Male,Yes,0,Graduate,Yes,43,768,6919,411,700,240,1,Rural,Debt Consolidation,8,15.85,5.83,4946.61,Y
LP00932,Male,Yes,,Graduate,No,44,699,4994,2167,700,360,1,Urban,Business,8,22.72,5.51,3978.92,Y
LP00933,Female,Yes,2,Not Graduate,No,53,702,8182,4439,700,240,1,Semiurban,Home Improvement,9,29.38,5.25,4716.91,Y
LP00934,Male,Yes,0,Graduate,No,32,705,3912,2586,700,180,1,Semiurban,Medical,9,11.26,5.04,5550.15,Y
LP00935,Male,Yes,3+,Graduate,No,48,813,8610,3646,700,180,1,Semiurban,Debt Consolidation,5,19.86,8.4,6852.21,Y
LP00936,Female,Yes,3+,Graduate,No,41,683,5319,4628,700,240,1,Semiurban,Vehicle,10,25.57,6.12,5063.6,Y
LP00937,Male,No,2,Graduate,No,44,710,7382,2671,700,60,1,,Medical,1,14.8,5.99,13529.71,Y
LP00938,Female,Yes,0,Graduate,No,30,769,5077,1565,700,180,1,Rural,Home Improvement,8,6.49,6.23,5994.33,Y
LP00939,Female,Yes,2,Not Graduate,,45,796,5963,2573,700,180,1,Semiurban,Home Improvement,15,13.5,9.14,7158.28,Y
LP00940,Male,Yes,2,Graduate,No,29,755,7785,1021,,60,1,Urban,Vehicle,0,18.33,6.28,13624.29,Y
LP00941,Female,No,2,Graduate,No,34,733,5936,0,700,240,1,Urban,Business,6,27.46,7.61,5686.33,Y
LP00942,Female,Yes,3+,Not Graduate,No,36,797,6288,3009,700,60,1,Semiurban,Debt Consolidation,6,16.05,7.97,14183.43,Y
LP00943,Male,Yes,2,Graduate,Yes,40,710,6544,248,700,60,1,Semiurban,Vehicle,9,5,5.96,13519.95,Y
LP00944,Female,Yes,2,Graduate,Yes,34,792,8036,1867,700,360,1,Urban,Education,5,12.58,,4779.98,Y
LP00945,Female,No,1,Graduate,No,28,750,3354,0,700,240,1,Semiurban,Home Purchase,11,27.26,7.38,5587.9,Y
LP00946,Female,No,0,Graduate,Yes,39,656,10875,47,700,120,1,Rural,Education,10,14.41,4.45,7237.83,Y
LP00947,Female,Yes,1,Graduate,Yes,32,742,11129,1624,700,360,1,Rural,Medical,12,21.6,6.28,4323.69,Y
LP00948,Male,No,0,Graduate,No,42,764,5547,2867,700,120,1,Rural,Business,11,18.74,6.41,7916.34,Y
LP00949,Male,Yes,1,Not Graduate,Yes,43,833,8271,0,700,240,0,Urban,Education,11,19.34,5.49,4811.26,Y
LP00950,Male,Yes,0,Graduate,No,43,702,7523,2056,700,360,1,Semiurban,Home Purchase,4,17.54,7.83,5053.64,Y
LP00951,Female,Yes,1,Graduate,No,29,742,3091,2065,700,240,1,Rural,Home Purchase,7,19.92,5.88,4966.68,Y
LP00952,Male,No,0,Graduate,No,44,775,3973,4242,700,180,1,Rural,Debt Consolidation,0,15.12,5.99,5903.22,Y
LP00953,Female,No,0,Graduate,No,,723,8032,2879,700,120,1,Urban,Vehicle,12,20.08,8.86,8814.35,Y
LP00954,Female,Yes,3+,Graduate,Yes,43,773,8386,0,700,360,1,Rural,Home Purchase,10,16.32,9.01,5637.4,Y
LP00955,Female,Yes,0,Not Graduate,No,41,804,7054,1425,700,180,1,Urban,Medical,3,34.81,5.79,5827.87,Y
LP00956,Male,Yes,0,Not Graduate,No,22,850,2500,3053,700,360,1,,Education,0,,5.67,4049.5,Y
LP00957,Female,No,0,Graduate,No,32,754,10161,3377,700,120,1,Semiurban,Education,7,26.19,7.61,8349.37,Y
LP00958,Male,Yes,1,Graduate,Yes,43,742,5732,0,700,240,1,Rural,Education,8,17.09,7.07,5456.54,Y
LP00959,Female,No,2,Not Graduate,No,33,772,8060,488,20,360,0,Rural,Medical,12,10.57,5.53,113.93,Y
LP00960,Male,Yes,0,Graduate,No,22,725,10018,2021,700,240,1,Urban,Medical,5,21.04,5.92,4982.76,Y
LP00961,Male,Yes,0,,No,31,819,8905,316,700,180,1,Rural,Home Purchase,7,22.67,7.9,6649.22,Y
LP00962,Female,Yes,2,Graduate,No,32,702,10091,2949,700,240,0,Urban,Medical,8,10.49,7.14,5486.07,Y
LP00963,Male,Yes,1,Not Graduate,Yes,38,691,3584,2238,700,120,1,Urban,Vehicle,6,20.65,5.56,7617.67,Y
LP00964,Male,Yes,1,Graduate,No,31,764,12609,3079,700,180,1,Semiurban,Business,0,21.69,5.41,5686.21,Y
LP00965,Male,No,0,Graduate,No,46,759,14392,1548,700,360,1,Rural,Vehicle,8,5.98,4.82,3681.12,Y
LP00966,Male,,2,Graduate,No,39,776,8730,3076,700,180,1,Rural,Business,5,28.18,6.2,5982.9,N
LP00967,Female,No,0,Graduate,No,33,764,5413,1954,700,360,1,Semiurban,Business,10,29.33,4.77,3659.97,Y
LP00968,Male,No,0,Graduate,No,39,814,10369,3297,700,360,1,Semiurban,Medical,4,36.28,7.0,4657.12,Y
LP00969,Male,Yes,1,Graduate,Yes,34,686,11687,2162,700,120,1,Urban,Medical,8,,3.0,6759.25,Y
LP00970,Male,No,0,Graduate,No,45,738,8951,2433,700,180,1,Semiurban,Home Purchase,11,16.57,6.59,6132.44,Y
LP00971,Male,Yes,1,Graduate,No,39,753,13109,511,700,180,1,Urban,Education,6,11.94,5.98,5899.44,Y
LP00972,Male,No,0,Graduate,No,47,677,7769,1881,700,240,1,Semiurban,Business,5,20.8,5.89,4970.7,Y
LP00973,Female,Yes,0,Graduate,No,23,761,11376,2215,700,180,1,Urban,Vehicle,10,17.14,7.58,6520.95,N
LP00974,Male,Yes,1,Graduate,No,49,780,8790,740,700,180,1,Semiurban,Medical,2,14.4,4.91,,Y
LP00975,Female,Yes,2,Graduate,No,43,695,6240,902,700,360,1,Urban,Vehicle,6,38.73,4.65,3609.46,Y
LP00976,Male,No,2,Graduate,No,34,783,5135,3750,700,180,1,Urban,Business,8,32.53,7.45,6469.21,Y
LP00977,Female,Yes,,Graduate,No,37,736,6044,2837,700,360,1,Urban,Business,7,15.75,5.9,4151.96,Y
LP00978,Male,Yes,2,Graduate,Yes,39,753,8773,2910,700,360,1,Urban,Home Purchase,8,33.19,6.85,4586.81,Y
LP00979,Male,Yes,3+,Graduate,No,44,717,10181,2303,700,240,1,Semiurban,Home Purchase,6,30.8,8.47,6061.48,Y
LP00980,Male,No,3+,Not Graduate,No,38,850,5433,6,20,180,1,Rural,Vehicle,13,24.6,8.55,197.53,Y
LP00981,Male,Yes,0,Graduate,No,54,813,9107,532,700,360,0,Urban,Debt Consolidation,12,11.26,6.99,4652.42,Y
LP00982,Male,,0,Graduate,No,39,719,8675,870,700,360,1,Urban,Vehicle,5,36.48,4.17,3410.87,Y
LP00983,Male,No,1,Graduate,No,31,705,11130,4872,700,120,1,Semiurban,Debt Consolidation,10,25.73,7.83,8430.18,Y
LP00984,Male,No,2,Graduate,No,27,754,3788,0,700,180,1,,Vehicle,8,23.37,5.02,5542.85,Y
LP00985,Male,No,0,Graduate,No,27,776,10567,1150,700,360,1,Rural,Medical,12,24.9,7.43,4860.99,Y
LP00986,Male,No,0,Graduate,Yes,46,749,7815,3630,700,360,1,Rural,Home Improvement,6,19.17,8.95,5607.19,Y
LP00987,Female,Yes,1,Graduate,No,28,765,6123,2414,700,240,1,Semiurban,Home Purchase,12,12.13,5.16,4681.78,Y
LP00988,Female,Yes,0,Not Graduate,Yes,33,804,6843,2477,700,360,0,Semiurban,Debt Consolidation,1,22.61,8.47,5367.52,Y
LP00989,Male,No,2,Graduate,No,37,715,,,700,60,1,Semiurban,Debt Consolidation,9,5.14,9.0,14530.85,Y
LP00990,Female,No,2,Graduate,No,29,745,11165,4393,700,180,1,Semiurban,,11,30.03,5.24,5623.46,Y
LP00991,Female,Yes,1,Graduate,Yes,51,729,6794,2965,700,360,1,Rural,Education,8,17.98,7.66,4971.42,Y
LP00992,Male,Yes,2,Graduate,No,42,772,6181,600,700,360,1,Urban,Home Improvement,7,5,7.99,5131.47,Y
LP00993,Male,Yes,2,Graduate,Yes,33,753,10949,2470,700,180,1,Semiurban,Home Improvement,10,26.76,6.55,,Y
LP00994,Male,Yes,1,Graduate,No,43,778,9975,3312,700,360,1,Urban,Debt Consolidation,8,29.68,4.99,3753.47,Y
LP00995,Male,Yes,0,Not Graduate,No,37,769,5345,2779,700,180,0,Urban,Business,6,23.26,5.96,5891.88,Y
LP00996,Female,No,2,Not Graduate,No,31,693,13854,1821,700,240,1,Rural,Home Purchase,13,33.59,7.47,5626.32,Y
LP00997,Male,Yes,0,Graduate,No,37,803,6116,3167,700,180,1,Urban,Debt Consolidation,5,15.37,6.23,5994.33,Y
LP00998,Male,No,0,Graduate,No,41,717,8418,1844,700,120,1,Urban,Vehicle,10,22.23,6.18,7834.86,Y
LP00999,,No,2,,Yes,59,793,9739,1748,700,360,0,Rural,Home Improvement,16,31.82,6.2,4287.28,Y
LP01000,Female,Yes,0,Not Graduate,No,44,679,9462,0,700,180,1,Semiurban,Home Improvement,2,30.1,7.59,6524.94,Y
LP01001,Female,Yes,0,Graduate,No,42,684,8012,178,700,360,1,Urban,Medical,3,21.12,5.65,4040.65,Y
LP01002,Male,Yes,2,Not Graduate,No,39,721,8353,3276,700,180,1,Semiurban,Debt Consolidation,10,28.1,6.15,5963.88,Y
LP01003,Female,No,1,Graduate,No,35,728,11065,4096,700,180,0,Urban,Education,7,18.64,8.63,6946.62,Y
LP01004,Female,No,2,Graduate,No,41,813,9364,0,700,240,1,Semiurban,Home Purchase,1,23.09,5.32,4744.33,Y
LP01005,Male,No,0,Graduate,No,39,731,8214,2238,700,180,0,Urban,Vehicle,9,20.54,8.55,6913.71,Y
LP01006,Male,No,0,Graduate,Yes,24,778,7028,886,700,120,0,Semiurban,Vehicle,5,34.63,6.59,7980.45,N
LP01007,Male,No,2,Graduate,Yes,38,781,8192,2650,700,120,1,Urban,Vehicle,11,25.53,7.28,8228.97,Y
LP01008,Female,Yes,2,,No,37,687,4564,1040,700,240,1,Rural,Home Improvement,13,31.75,5.73,4906.6,N
LP01009,Female,Yes,3+,Graduate,No,29,763,4612,3092,700,60,1,Rural,Medical,5,6.79,7.49,14023.24,Y
LP01010,Male,Yes,2,Not Graduate,Yes,39,800,10366,228,700,240,1,Rural,Vehicle,6,22.37,6.63,5272.72,Y
LP01011,Male,No,1,Not Graduate,No,38,739,6219,2062,700,240,1,Rural,Home Purchase,8,23.16,7.05,5448.12,Y
LP01012,Male,Yes,1,Graduate,No,33,661,8125,332,700,180,1,Urban,Home Improvement,4,50,7.42,6457.3,Y
LP01013,Male,Yes,1,Graduate,No,38,800,5843,0,700,120,,Semiurban,Medical,14,16.11,6.67,8009.04,Y
LP01014,Male,Yes,2,Graduate,No,35,724,6514,3955,700,180,1,Semiurban,Debt Consolidation,5,20.23,7.35,6429.56,Y
LP01015,Female,No,0,Graduate,No,33,753,10363,579,700,180,1,Semiurban,Medical,,38.97,7.46,6473.19,Y
LP01016,Male,Yes,0,Graduate,No,36,712,8139,0,700,360,1,Urban,Medical,5,25.25,4.72,3638.88,Y
LP01017,Female,No,1,Not Graduate,No,34,678,11032,3652,700,120,1,Semiurban,Medical,8,32.33,9.43,9031.02,Y
LP01018,Male,No,1,Graduate,No,40,,5756,86,700,240,1,Semiurban,Business,15,20.74,3.53,4070.52,Y
LP01019,Male,Yes,2,Graduate,No,26,736,9189,2322,700,240,1,Semiurban,Medical,16,16.69,5.63,4866.75,Y
LP01020,Male,Yes,1,Graduate,No,42,771,11307,2873,700,180,1,Rural,Business,6,22.45,7.46,6473.19,Y
LP01021,Female,Yes,0,Graduate,Yes,45,745,6549,2702,700,180,1,Rural,Education,4,24.65,6.78,6206.02,Y
LP01022,Male,Yes,1,Not Graduate,No,34,,7049,3691,700,120,1,Semiurban,Home Improvement,10,16.85,8.4,8641.61,Y
LP01023,Female,Yes,2,Graduate,No,42,733,10698,2088,700,60,1,Urban,Home Purchase,0,29.04,8.45,14344.71,Y
LP01024,Female,Yes,2,Not Graduate,No,36,781,6697,29,700,360,1,Rural,Medical,11,25.89,,5126.6,Y
LP01025,,Yes,,Graduate,No,40,745,6534,2972,700,240,1,Urban,Vehicle,13,19.5,7.82,5776.91,Y
LP01026,Female,Yes,1,Graduate,No,46,,6970,3053,700,360,1,Urban,Debt Consolidation,5,28.54,7.98,5126.6,Y
LP01027,Female,Yes,0,Graduate,No,36,690,5558,717,700,240,1,Semiurban,Home Purchase,11,17.38,7.63,5694.93,Y
LP01028,Male,No,0,Graduate,Yes,42,650,9031,3853,700,360,1,Semiurban,Home Purchase,8,32.08,5.74,4080.56,Y
LP01029,Male,Yes,1,Graduate,Yes,51,701,7140,11,700,180,1,Urban,Business,6,22.93,10.02,7530.8,Y
LP01030,Female,Yes,0,,No,36,689,6059,3900,700,240,1,Urban,Vehicle,6,11.65,7.02,5435.5,Y
LP01031,Male,No,3+,Graduate,No,25,717,12098,519,700,360,1,Urban,Vehicle,,18.39,5.33,3900.18,Y
LP01032,Male,No,3+,Not Graduate,No,34,756,4788,142,700,360,1,Urban,Vehicle,4,11.57,8.92,5592.11,Y
LP01033,Female,No,1,Graduate,No,47,755,13223,747,700,240,1,Urban,Home Improvement,6,18.05,7.53,5652.0,Y
LP01034,Male,Yes,2,Graduate,No,62,718,7456,2997,700,60,1,Urban,Education,3,36.37,10.85,15167.38,Y
LP01035,Female,No,2,Graduate,No,29,674,6668,2922,700,360,1,Semiurban,Business,11,26.68,4.44,3521.89,Y
LP01036,Male,Yes,2,Graduate,No,46,732,12025,3083,700,180,1,Semiurban,Education,5,35.49,7.09,6327.07,Y
LP01037,Male,Yes,2,Graduate,No,29,815,10340,1497,700,360,1,Semiurban,Vehicle,5,22.97,5.48,3965.74,Y
LP01038,Male,Yes,0,Graduate,No,31,716,6577,954,700,180,1,Semiurban,Vehicle,11,23.4,4.55,5372.86,Y
LP01039,Female,Yes,1,Graduate,Yes,24,680,4666,4880,700,240,1,Semiurban,Medical,8,23.68,5.47,4803.36,N
LP01040,Female,Yes,3+,Graduate,No,43,773,4898,1498,700,180,1,Urban,Home Purchase,4,17.91,4.86,5484.64,Y
LP01041,Female,Yes,2,Graduate,No,36,724,7796,3768,700,360,1,Urban,Education,4,20.75,5.16,3826.5,Y
LP01042,,No,2,Not Graduate,No,37,797,8685,3727,700,180,1,Semiurban,Business,8,25.61,3.0,4834.07,Y
LP01043,Male,Yes,2,Graduate,Yes,39,681,7615,230,700,240,1,Semiurban,Home Improvement,0,5,6.78,,Y
LP01044,Male,Yes,2,Graduate,Yes,23,765,10894,2627,700,120,1,Urban,Home Improvement,10,26.15,7.84,,Y
LP01045,Male,Yes,3+,Graduate,Yes,34,766,10667,1581,700,360,1,Semiurban,Debt Consolidation,0,26.42,7.92,5097.37,Y
LP01046,Female,No,0,Not Graduate,No,43,786,2500,873,700,120,1,Urban,Home Improvement,9,15.44,3.0,,Y
LP01047,Male,No,0,Graduate,No,37,708,3598,2867,700,120,1,Semiurban,Vehicle,,,7.24,8214.44,Y
LP01048,Male,Yes,0,Graduate,No,22,775,,0,700,180,,Urban,Debt Consolidation,6,27.83,6.33,6032.52,Y
LP01049,Female,Yes,0,Graduate,Yes,43,745,5459,2270,700,180,1,Urban,Debt Consolidation,12,25.71,4.35,5301.45,Y
LP01050,Female,Yes,3+,Not Graduate,Yes,38,708,4669,514,700,240,1,Urban,Business,,14.42,8.07,5885.61,Y
LP01051,,No,0,Graduate,No,36,805,5103,544,700,240,1,Rural,Medical,6,26.5,6.04,5031.18,Y
LP01052,Male,No,2,Graduate,No,44,734,4332,2120,700,120,1,Urban,Vehicle,3,7.25,6.04,7785.5,Y
LP01053,Female,Yes,0,Graduate,No,52,794,4817,765,700,360,1,Semiurban,Medical,8,23.89,7.14,4723.12,Y
LP01054,Male,Yes,2,Not Graduate,Yes,35,708,7986,1633,700,360,1,Semiurban,Debt Consolidation,14,8.09,8.28,5273.64,Y
LP01055,Male,Yes,3+,Graduate,Yes,30,723,4107,2633,700,360,1,Rural,Home Purchase,8,28.97,4.25,3443.58,Y
LP01056,Male,Yes,0,Graduate,No,65,764,6312,3378,700,120,1,Semiurban,Vehicle,6,11.47,6.16,7827.8,Y
LP01057,Female,No,0,Not Graduate,No,30,768,9691,1568,700,240,1,Semiurban,Vehicle,6,31.09,6.51,5223.13,Y
LP01058,Male,Yes,0,Graduate,Yes,34,775,5384,4741,700,120,1,Urban,Business,9,23.48,5.87,7725.82,Y
LP01059,Female,Yes,2,Graduate,No,42,675,5459,2894,700,360,1,Semiurban,Business,,25.9,4.33,3476.44,Y
LP01060,Female,No,2,Graduate,No,32,715,13420,3222,700,360,0,Urban,Business,13,18.34,5.56,4000.91,Y
LP01061,Female,Yes,0,Graduate,No,40,743,10803,3200,700,60,0,Semiurban,Business,10,16.96,7.11,13897.2,Y
LP01062,Male,Yes,0,Graduate,No,29,715,10794,4024,700,240,,,Vehicle,0,29.94,7.05,5448.12,Y
LP01063,Female,No,1,Graduate,No,35,744,8568,3055,700,240,1,Urban,,9,40.01,5.57,4842.93,Y
LP01064,Female,Yes,2,Graduate,No,39,664,7290,1480,700,360,1,Rural,Education,5,22.87,6.61,4475.24,Y
LP01065,Male,No,0,Not Graduate,No,37,758,4568,3123,700,360,0,Semiurban,Business,8,33.24,3.0,2951.23,N
LP01066,Female,No,1,Not Graduate,No,21,719,5358,1540,700,360,1,Semiurban,Medical,8,17.3,7.36,4827.57,Y
LP01067,Male,Yes,2,Graduate,No,37,726,6272,0,700,120,1,Urban,,8,20.54,7.6,8345.7,Y
LP01068,Male,Yes,2,Graduate,Yes,32,650,8236,3581,700,240,1,Urban,Home Purchase,7,34.87,6.29,5132.83,Y
LP01069,Female,Yes,2,Not Graduate,No,34,717,6555,5037,700,60,1,Rural,Business,5,22.76,5.3,13306.29,Y
LP01070,Female,Yes,1,Graduate,Yes,45,744,6236,2517,700,360,1,Urban,Vehicle,5,26.95,7.29,4794.24,Y
